"year","season","plot","ambr arte","amsi tess","astr allo","astr nutt","bail mult","caly wrig","chae stev","chen frem","cryp cras","cryp micr","dale brac","desc obtu","desc pinn","dith wisl","eria diff","erig dive","erio aber","erod cicu","erod texa","esch mexi","gili sinu","hapl grac","lapp redo","lepi lasi","lesq gord","lina bige","lina texa","lupi conc","mala fend","micr lene","nama hisp","oeno prim","pani hirt","pect recu","phac ariz","plag ariz","plan purs","sper echi","step exig","vulp octo"
2017,"winter",19,0,0,4,40,0,0,3,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,6,0,19,0,0,0
2017,"winter",20,4,0,1,74,0,0,9,0,0,0,0,0,31,0,5,2,7,31,0,1,0,0,0,2,19,1,0,0,0,0,0,0,0,2,3,0,2,10,0,0
2017,"winter",21,0,0,0,80,0,0,9,4,1,0,0,0,5,0,0,4,51,31,0,21,0,0,0,9,185,5,0,0,0,1,0,2,0,0,3,0,1,0,0,0
2017,"winter",22,0,0,1,97,0,3,3,1,0,0,0,0,32,0,23,1,231,35,0,28,0,0,0,16,0,27,0,0,1,1,0,0,0,2,14,0,21,9,0,0
2017,"winter",23,0,0,0,216,0,0,2,4,0,0,0,0,0,0,0,0,0,104,0,2,0,0,0,0,173,0,0,0,0,0,0,3,0,0,4,0,55,0,0,0
2017,"winter",24,8,0,0,53,0,0,4,0,0,0,0,0,13,0,1,0,0,8,0,0,0,0,0,0,58,0,1,0,0,0,0,1,0,0,8,0,2,0,0,0
2018,"winter",1,0,0,7,8,0,0,0,13,0,1,0,0,15,0,10,0,119,76,0,0,0,0,0,74,13,4,0,0,0,0,0,0,0,0,4,1,4,25,0,0
2018,"winter",2,0,0,0,2,0,0,0,0,0,2,0,0,33,0,8,0,45,5,0,1,0,0,0,3,4,1,0,0,0,0,0,0,0,0,4,0,1,52,0,0
2018,"winter",3,0,0,0,10,0,0,7,100,0,0,0,0,3,0,0,0,23,205,0,0,0,0,0,24,46,0,0,0,0,0,0,1,0,14,2,0,42,0,0,0
2018,"winter",4,0,0,0,5,0,0,9,18,0,0,0,0,0,0,1,0,16,2,0,0,0,0,1,1,110,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
2018,"winter",5,0,0,0,11,0,0,1,9,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,1,42,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
2018,"winter",6,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2018,"winter",7,0,0,0,18,0,0,0,4,0,0,0,0,3,0,0,0,25,9,0,0,0,0,0,162,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"winter",8,0,0,5,2,0,0,0,129,0,0,0,0,15,0,60,0,42,29,0,0,0,0,0,13,2,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0
2018,"winter",9,0,0,4,14,0,0,0,11,0,0,0,0,0,0,57,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
2018,"winter",10,4,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,4,161,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2018,"winter",11,0,0,0,2,0,0,2,1,0,0,0,0,6,0,7,0,0,2,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,"winter",12,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,5,2,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2018,"winter",13,0,0,1,3,0,0,0,14,0,0,0,0,12,0,3,0,15,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0
2018,"winter",14,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"winter",15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"winter",16,0,0,0,16,0,0,2,1,0,0,0,0,0,0,0,0,47,64,0,1,0,0,0,5,12,0,0,0,0,1,0,0,0,0,0,0,47,0,0,0
2018,"winter",17,0,0,0,4,0,0,11,1,0,0,0,0,8,0,0,0,3,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"winter",18,0,0,0,4,0,0,1,0,0,0,0,0,1,0,4,0,7,1,0,0,0,0,0,28,67,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0
2018,"winter",19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
2018,"winter",20,2,0,0,7,0,0,5,0,0,0,0,0,1,0,2,0,8,22,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
2018,"winter",21,0,0,0,11,0,0,4,0,0,0,0,0,0,0,1,0,15,32,1,8,0,0,4,15,84,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0
2018,"winter",22,0,0,1,10,0,0,1,0,0,0,0,0,2,0,8,0,40,72,0,15,0,0,0,61,2,1,0,0,0,0,0,0,0,8,5,0,39,11,0,0
2018,"winter",23,0,0,0,25,0,0,2,0,0,0,0,1,0,0,3,0,0,99,0,1,0,0,0,0,97,0,0,0,0,0,0,1,0,0,0,0,123,0,0,2
2018,"winter",24,0,0,0,10,0,0,3,0,0,0,0,0,10,0,0,0,3,12,0,0,0,0,0,0,39,1,0,0,0,1,0,0,0,0,2,0,12,0,0,0
